Generation,fitness,metabolic_error,amount_of_dna,nb_coding_rnas,nb_non_coding_rnas,nb_functional_genes,nb_non_functional_genes,nb_mut,nb_switch
326,1.48075e-51,0.11704,5000,1,14.9805,1,0,0.0527344,0.0527344
327,1.47875e-51,0.117069,5000,1,15.0039,1,0,0.0605469,0.0605469
328,1.48019e-51,0.117073,5000,0.999023,14.9971,0.999023,0,0.0605469,0.0605469
329,1.47875e-51,0.117108,5000,0.999023,14.9893,0.998047,0.000976562,0.0517578,0.0517578
330,1.47875e-51,0.117088,5000,0.999023,14.9824,0.999023,0,0.0498047,0.0498047
331,1.48019e-51,0.117073,5000,0.999023,14.9717,0.999023,0,0.0703125,0.0703125
332,1.47875e-51,0.117108,5000,0.998047,14.9551,0.998047,0,0.0488281,0.0488281
333,1.48019e-51,0.117073,5000,0.999023,14.9551,0.999023,0,0.0585938,0.0585938
334,1.48164e-51,0.117039,5000,1,14.9287,1,0,0.0478516,0.0478516
335,1.48019e-51,0.117073,5000,1,14.9375,0.999023,0.000976562,0.0517578,0.0517578
336,1.48019e-51,0.117073,5000,0.999023,14.9062,0.999023,0,0.0537109,0.0537109
337,1.48164e-51,0.117039,5000,1,14.9355,1,0,0.0556641,0.0556641
338,1.48075e-51,0.11704,5000,1,14.9062,1,0,0.0605469,0.0605469
339,1.4793e-51,0.117074,5000,0.999023,14.918,0.999023,0,0.0566406,0.0566406
340,1.47985e-51,0.117041,5000,1,14.918,1,0,0.0488281,0.0488281
341,1.48164e-51,0.117039,5000,1,14.9453,1,0,0.0478516,0.0478516
342,1.48164e-51,0.117039,5000,1,14.9414,1,0,0.0517578,0.0517578
343,1.48164e-51,0.117039,5000,1,14.9141,1,0,0.0439453,0.0439453
344,1.48164e-51,0.117039,5000,1,14.8994,1,0,0.0576172,0.0576172
345,1.47875e-51,0.117069,5000,1,14.8672,1,0,0.0693359,0.0693359
346,1.48164e-51,0.117039,5000,1,14.8447,1,0,0.0644531,0.0644531
347,1.48164e-51,0.117039,5000,1,14.8662,1,0,0.0361328,0.0361328
348,1.48164e-51,0.117039,5000,1,14.8477,1,0,0.0517578,0.0517578
349,1.48164e-51,0.117039,5000,1,14.8818,1,0,0.0527344,0.0527344
350,1.48019e-51,0.117054,5000,1,14.8643,1,0,0.0527344,0.0527344
351,1.48164e-51,0.117039,5000,1,14.8633,1,0,0.0488281,0.0488281
352,1.48164e-51,0.117039,5000,1,14.8457,1,0,0.0478516,0.0478516
353,1.47875e-51,0.117088,5000,0.999023,14.8154,0.999023,0,0.0605469,0.0605469
354,1.47585e-51,0.117158,5000,0.998047,14.8311,0.99707,0.000976562,0.0537109,0.0537109
355,1.48164e-51,0.117039,5000,1,14.8379,1,0,0.0566406,0.0566406
356,1.48164e-51,0.117039,5000,1,14.8477,1,0,0.0488281,0.0488281
357,1.48164e-51,0.117039,5000,1,14.8506,1,0,0.0517578,0.0517578
358,1.48164e-51,0.117039,5000,1,14.8643,1,0,0.0576172,0.0576172
359,1.48164e-51,0.117039,5000,1,14.833,1,0,0.0351562,0.0351562
360,1.48019e-51,0.117073,5000,0.999023,14.834,0.999023,0,0.0546875,0.0546875
361,1.48164e-51,0.117039,5000,1,14.8115,1,0,0.0400391,0.0400391
362,1.48019e-51,0.117073,5000,1,14.8145,0.999023,0.000976562,0.0566406,0.0566406
363,1.48164e-51,0.117039,5000,1,14.7979,1,0,0.0478516,0.0478516
364,1.48164e-51,0.117039,5000,1,14.8154,1,0,0.0517578,0.0517578
365,1.48164e-51,0.117039,5000,1,14.8604,1,0,0.0546875,0.0546875
366,1.48164e-51,0.117039,5000,1,14.8721,1,0,0.0410156,0.0410156
367,1.47875e-51,0.117108,5000,0.998047,14.8867,0.998047,0,0.0585938,0.0585938
368,1.48164e-51,0.117039,5000,1,14.8691,1,0,0.0449219,0.0449219
369,1.48019e-51,0.117073,5000,0.999023,14.8418,0.999023,0,0.0556641,0.0556641
370,1.48164e-51,0.117039,5000,1,14.832,1,0,0.0410156,0.0410156
371,1.48019e-51,0.117054,5000,1,14.833,1,0,0.0498047,0.0498047
372,1.48019e-51,0.117054,5000,1,14.793,1,0,0.0380859,0.0380859
373,1.48164e-51,0.117039,5000,1,14.8252,1,0,0.0537109,0.0537109
374,1.48164e-51,0.117039,5000,1,14.8438,1,0,0.0615234,0.0615234
375,1.47875e-51,0.117088,5000,0.999023,14.8496,0.999023,0,0.0332031,0.0332031
376,1.48164e-51,0.117039,5000,1,14.8252,1,0,0.0488281,0.0488281
377,1.4773e-51,0.117103,5000,0.999023,14.8291,0.999023,0,0.0507812,0.0507812
378,1.48019e-51,0.117054,5000,1,14.8428,1,0,0.0546875,0.0546875
379,1.48164e-51,0.117039,5000,1,14.8652,1,0,0.0498047,0.0498047
380,1.48164e-51,0.117039,5000,1,14.8623,1,0,0.0439453,0.0439453
381,1.48164e-51,0.117039,5000,1,14.8721,1,0,0.0478516,0.0478516
382,1.48019e-51,0.117073,5000,0.999023,14.9111,0.999023,0,0.0380859,0.0380859
383,1.48164e-51,0.117039,5000,1,14.9346,1,0,0.0585938,0.0585938
384,1.48164e-51,0.117039,5000,1,14.9268,1,0,0.0537109,0.0537109
385,1.48019e-51,0.117054,5000,1,14.8799,1,0,0.0449219,0.0449219
386,1.47875e-51,0.117088,5000,0.999023,14.8916,0.999023,0,0.046875,0.046875
387,1.48164e-51,0.117039,5000,1,14.876,1,0,0.0585938,0.0585938
388,1.48164e-51,0.117039,5000,1,14.8535,1,0,0.0507812,0.0507812
389,1.48164e-51,0.117039,5000,1,14.8125,1,0,0.0488281,0.0488281
390,1.48019e-51,0.117054,5000,1,14.8252,1,0,0.0527344,0.0527344
391,1.48164e-51,0.117039,5000,1,14.8174,1,0,0.0507812,0.0507812
392,1.48164e-51,0.117039,5000,1,14.8545,1,0,0.0488281,0.0488281
393,1.48019e-51,0.117081,5000,1,14.8516,1,0,0.046875,0.046875
394,1.48164e-51,0.117039,5000,1,14.8496,1,0,0.0546875,0.0546875
395,1.48164e-51,0.117039,5000,1,14.8428,1,0,0.0419922,0.0419922
396,1.48164e-51,0.117039,5000,1,14.8682,1,0,0.046875,0.046875
397,1.48019e-51,0.117073,5000,0.999023,14.8721,0.999023,0,0.0488281,0.0488281
398,1.48164e-51,0.117039,5000,1,14.876,1,0,0.0556641,0.0556641
399,1.48019e-51,0.117073,5000,0.999023,14.8896,0.999023,0,0.0507812,0.0507812
400,1.48164e-51,0.117039,5000,1,14.8672,1,0,0.0507812,0.0507812
401,1.48164e-51,0.117039,5000,1,14.8662,1,0,0.0556641,0.0556641
402,1.47875e-51,0.117108,5000,0.998047,14.8584,0.998047,0,0.0498047,0.0498047
403,1.48019e-51,0.117073,5000,0.999023,14.8877,0.999023,0,0.0654297,0.0654297
404,1.48164e-51,0.117039,5000,1,14.9053,1,0,0.0595703,0.0595703
405,1.47875e-51,0.117088,5000,0.999023,14.9277,0.999023,0,0.0488281,0.0488281
406,1.48164e-51,0.117039,5000,1,14.9346,1,0,0.0537109,0.0537109
407,1.47875e-51,0.117116,5000,1,14.9443,1,0.000976562,0.0429688,0.0429688
408,1.48164e-51,0.117039,5000,1,14.918,1,0,0.0419922,0.0419922
409,1.48164e-51,0.117039,5000,1,14.9102,1,0,0.0537109,0.0537109
410,1.4773e-51,0.117123,5000,0.999023,14.9023,0.998047,0.000976562,0.0625,0.0625
411,1.48164e-51,0.117039,5000,1,14.8311,1,0,0.0429688,0.0429688
412,1.48164e-51,0.117039,5000,1,14.834,1,0,0.0585938,0.0585938
413,1.48019e-51,0.117054,5000,1,14.8604,1,0,0.0449219,0.0449219
414,1.48019e-51,0.117054,5000,1,14.8701,1,0,0.0517578,0.0517578
415,1.48164e-51,0.117039,5000,1,14.8916,1,0,0.0410156,0.0410156
416,1.48164e-51,0.117039,5000,1,14.9258,1,0,0.0400391,0.0400391
417,1.47875e-51,0.117095,5000,0.999023,14.9014,0.999023,0,0.0449219,0.0449219
418,1.48164e-51,0.117039,5000,1,14.8779,1,0,0.0498047,0.0498047
419,1.48164e-51,0.117039,5000,1,14.9033,1,0,0.0498047,0.0498047
420,1.48164e-51,0.117039,5000,1,14.9062,1,0,0.0517578,0.0517578
421,1.48164e-51,0.117039,5000,1,14.9316,1,0,0.0332031,0.0332031
422,1.47875e-51,0.117103,5000,1,14.9541,1,0,0.0546875,0.0546875
423,1.48164e-51,0.117039,5000,1,14.9502,1,0,0.0478516,0.0478516
424,1.48164e-51,0.117039,5000,1,14.9434,1,0,0.0322266,0.0322266
425,1.48019e-51,0.117073,5000,1,14.9902,0.999023,0.000976562,0.0537109,0.0537109
426,1.48075e-51,0.11704,5000,1,15.0391,1,0,0.0546875,0.0546875
427,1.48164e-51,0.117039,5000,1,15.0566,1,0,0.0458984,0.0458984
428,1.48164e-51,0.117039,5000,1,15.0645,1,0,0.0546875,0.0546875
429,1.48164e-51,0.117039,5000,1,15.0713,1,0,0.0371094,0.0371094
430,1.48019e-51,0.117073,5000,1,15.0576,0.999023,0.000976562,0.0458984,0.0458984
431,1.48164e-51,0.117039,5000,1,15.1475,1,0,0.0439453,0.0439453
432,1.48164e-51,0.117039,5000,1,15.1455,1,0,0.0371094,0.0371094
433,1.48019e-51,0.117073,5000,0.999023,15.1758,0.999023,0,0.0341797,0.0341797
434,1.48164e-51,0.117039,5000,1,15.1377,1,0,0.0527344,0.0527344
435,1.48164e-51,0.117039,5000,1,15.1406,1,0,0.0517578,0.0517578
436,1.48164e-51,0.117039,5000,1,15.1387,1,0,0.0537109,0.0537109
437,1.48164e-51,0.117039,5000,1,15.1211,1,0,0.0556641,0.0556641
438,1.48164e-51,0.117039,5000,1,15.0186,1,0,0.0537109,0.0537109
439,1.48019e-51,0.117054,5000,1,14.9961,1,0,0.0566406,0.0566406
440,1.48164e-51,0.117039,5000,1,15.0117,1,0,0.0498047,0.0498047
441,1.47875e-51,0.117088,5000,0.999023,15.0293,0.999023,0,0.0390625,0.0390625
442,1.48164e-51,0.117039,5000,1,15.043,1,0,0.046875,0.046875
443,1.48019e-51,0.117073,5000,0.999023,15.0488,0.999023,0,0.0439453,0.0439453
444,1.48019e-51,0.117073,5000,0.999023,15.04,0.999023,0,0.0498047,0.0498047
445,1.48164e-51,0.117039,5000,1,15.0254,1,0,0.0390625,0.0390625
446,1.48019e-51,0.117081,5000,1,15.1191,1,0,0.0546875,0.0546875
447,1.48164e-51,0.117039,5000,1,15.1533,1,0,0.0361328,0.0361328
448,1.48164e-51,0.117039,5000,1,15.166,1,0,0.0517578,0.0517578
449,1.47875e-51,0.117088,5000,1,15.165,0.999023,0.000976562,0.0488281,0.0488281
450,1.48164e-51,0.117039,5000,1,15.0898,1,0,0.0566406,0.0566406
451,1.48164e-51,0.117039,5000,1,15.0273,1,0,0.0439453,0.0439453
452,1.48019e-51,0.117073,5000,1,15.0332,0.999023,0.000976562,0.0634766,0.0634766
453,1.48019e-51,0.117073,5000,1,15.002,0.999023,0.000976562,0.046875,0.046875
454,1.48164e-51,0.117039,5000,1,15.043,1,0,0.0556641,0.0556641
455,1.48164e-51,0.117039,5000,1,15.0312,1,0,0.03125,0.03125
456,1.48019e-51,0.117054,5000,1,15.0576,1,0,0.0361328,0.0361328
457,1.48019e-51,0.117073,5000,1,15.0361,0.999023,0.000976562,0.0498047,0.0498047
458,1.48164e-51,0.117039,5000,1,14.958,1,0,0.0585938,0.0585938
459,1.48164e-51,0.117039,5000,1,14.9521,1,0,0.0419922,0.0419922
460,1.48019e-51,0.117073,5000,0.999023,14.96,0.999023,0,0.0458984,0.0458984
461,1.48164e-51,0.117039,5000,1,14.9512,1,0,0.0478516,0.0478516
462,1.48164e-51,0.117039,5000,1,14.9287,1,0,0.0517578,0.0517578
463,1.48164e-51,0.117039,5000,1,14.9229,1,0,0.0478516,0.0478516
464,1.48164e-51,0.117039,5000,1,14.9414,1,0,0.0527344,0.0527344
465,1.48019e-51,0.117054,5000,1,14.9355,1,0,0.0419922,0.0419922
466,1.48164e-51,0.117039,5000,1,14.9141,1,0,0.0605469,0.0605469
467,1.48164e-51,0.117039,5000,1,14.9336,1,0,0.046875,0.046875
468,1.48164e-51,0.117039,5000,1,14.9307,1,0,0.0537109,0.0537109
469,1.47875e-51,0.117088,5000,1,14.9092,0.999023,0.000976562,0.0478516,0.0478516
470,1.48164e-51,0.117039,5000,1,14.8857,1,0,0.0537109,0.0537109
471,1.48019e-51,0.117054,5000,1,14.8535,1,0,0.0429688,0.0429688
472,1.48164e-51,0.117039,5000,1,14.7979,1,0,0.0458984,0.0458984
473,1.48019e-51,0.117054,5000,1,14.8467,1,0,0.0507812,0.0507812
474,1.48164e-51,0.117039,5000,1,14.834,1,0,0.046875,0.046875
475,1.48164e-51,0.117039,5000,1,14.8096,1,0,0.0517578,0.0517578
476,1.48164e-51,0.117039,5000,1,14.834,1,0,0.0566406,0.0566406
477,1.48164e-51,0.117039,5000,1,14.8311,1,0,0.046875,0.046875
478,1.48019e-51,0.117073,5000,1,14.7891,0.999023,0.000976562,0.0585938,0.0585938
479,1.47875e-51,0.117116,5000,0.999023,14.8643,0.999023,0,0.0410156,0.0410156
480,1.48019e-51,0.117073,5000,0.999023,14.8936,0.999023,0,0.0517578,0.0517578
481,1.48019e-51,0.117073,5000,0.999023,14.8818,0.999023,0,0.0429688,0.0429688
482,1.48019e-51,0.117054,5000,1,14.8945,1,0,0.0517578,0.0517578
483,1.48164e-51,0.117039,5000,1,14.96,1,0,0.0507812,0.0507812
484,1.48164e-51,0.117039,5000,1,14.9785,1,0,0.0566406,0.0566406
485,1.47876e-51,0.117078,5000,1,15.0283,1,0,0.0498047,0.0498047
486,1.48164e-51,0.117039,5000,1,15.0391,1,0,0.0419922,0.0419922
487,1.48019e-51,0.117073,5000,0.999023,15.0439,0.999023,0,0.0498047,0.0498047
488,1.48019e-51,0.117073,5000,0.999023,15.0693,0.999023,0,0.0439453,0.0439453
489,1.48164e-51,0.117039,5000,1,15.083,1,0,0.0449219,0.0449219
490,1.48164e-51,0.117039,5000,1,15.124,1,0,0.0488281,0.0488281
491,1.48164e-51,0.117039,5000,1,15.1797,1,0,0.0566406,0.0566406
492,1.48019e-51,0.117073,5000,0.999023,15.1729,0.999023,0,0.0410156,0.0410156
493,1.48019e-51,0.117054,5000,1,15.1865,1,0,0.0478516,0.0478516
494,1.47875e-51,0.117088,5000,0.999023,15.1768,0.999023,0,0.0498047,0.0498047
495,1.48164e-51,0.117039,5000,1,15.1729,1,0,0.0605469,0.0605469
496,1.48164e-51,0.117039,5000,1,15.1777,1,0,0.0517578,0.0517578
497,1.48019e-51,0.117073,5000,1,15.1943,0.999023,0.000976562,0.0498047,0.0498047
498,1.48019e-51,0.117073,5000,1,15.1914,0.999023,0.000976562,0.0439453,0.0439453
499,1.48019e-51,0.117067,5000,1.00098,15.2354,1,0.000976562,0.0429688,0.0429688
500,1.48019e-51,0.117054,5000,1.00098,15.207,1,0.000976562,0.0410156,0.0410156
501,1.48164e-51,0.117039,5000,1.00098,15.209,1,0.000976562,0.0400391,0.0400391
502,1.48019e-51,0.117073,5000,1,15.1875,0.999023,0.000976562,0.0517578,0.0517578
503,1.48164e-51,0.117039,5000,1.00293,15.1934,1,0.00292969,0.0556641,0.0556641
504,1.47875e-51,0.117088,5000,1.00195,15.1738,0.999023,0.00292969,0.0439453,0.0439453
505,1.48164e-51,0.117039,5000,1.00195,15.1709,1,0.00195312,0.0380859,0.0380859
506,1.48164e-51,0.117039,5000,1.00195,15.165,1,0.00195312,0.0478516,0.0478516
507,1.48164e-51,0.117039,5000,1.00293,15.1973,1,0.00292969,0.0439453,0.0439453
508,1.48164e-51,0.117039,5000,1.00781,15.1523,1,0.0078125,0.0576172,0.0576172
509,1.48164e-51,0.117039,5000,1.01074,15.1465,1,0.0107422,0.0380859,0.0380859
510,1.48164e-51,0.117039,5000,1.0127,15.1641,1,0.0126953,0.0449219,0.0449219
511,1.48164e-51,0.117039,5000,1.01562,15.1826,1,0.015625,0.0576172,0.0576172
512,1.48164e-51,0.117039,5000,1.01562,15.1924,1,0.015625,0.0429688,0.0429688
513,1.48019e-51,0.117073,5000,1.01172,15.1709,0.999023,0.0126953,0.0537109,0.0537109
514,1.48164e-51,0.117039,5000,1.01465,15.165,1,0.0146484,0.0585938,0.0585938
515,1.48164e-51,0.117039,5000,1.01562,15.1318,1,0.015625,0.0546875,0.0546875
516,1.48164e-51,0.117039,5000,1.01367,15.0742,1,0.0136719,0.0488281,0.0488281
517,1.48164e-51,0.117039,5000,1.01562,15.0918,1,0.015625,0.0576172,0.0576172
518,1.48164e-51,0.117039,5000,1.01562,15.1318,1,0.015625,0.0527344,0.0527344
519,1.48164e-51,0.117039,5000,1.0127,15.2129,1,0.0126953,0.0742188,0.0742188
520,1.48164e-51,0.117039,5000,1.01172,15.2139,1,0.0117188,0.0605469,0.0605469
521,1.48164e-51,0.117039,5000,1.01074,15.2324,1,0.0107422,0.0585938,0.0585938
522,1.48164e-51,0.117039,5000,1.01172,15.2432,1,0.0117188,0.0576172,0.0576172
523,1.48164e-51,0.117039,5000,1.0127,15.1865,1,0.0126953,0.0595703,0.0595703
524,1.48019e-51,0.117061,5000,1.0127,15.2178,1,0.0126953,0.046875,0.046875
525,1.48019e-51,0.117073,5000,1.01367,15.2148,0.999023,0.0146484,0.0566406,0.0566406
526,1.48019e-51,0.117054,5000,1.01855,15.2422,1,0.0185547,0.046875,0.046875
527,1.48019e-51,0.117073,5000,1.01855,15.2285,0.999023,0.0195312,0.0537109,0.0537109
528,1.48164e-51,0.117039,5000,1.01562,15.1846,1,0.015625,0.0585938,0.0585938
529,1.48164e-51,0.117039,5000,1.01562,15.1592,1,0.015625,0.0488281,0.0488281
530,1.48164e-51,0.117039,5000,1.0166,15.1611,1,0.0166016,0.046875,0.046875
531,1.48164e-51,0.117039,5000,1.01562,15.1787,1,0.015625,0.0507812,0.0507812
532,1.48164e-51,0.117039,5000,1.02441,15.1895,1,0.0244141,0.0419922,0.0419922
533,1.48164e-51,0.117039,5000,1.02539,15.2051,1,0.0253906,0.0390625,0.0390625
534,1.48164e-51,0.117039,5000,1.02148,15.1914,1,0.0214844,0.0449219,0.0449219
535,1.48019e-51,0.117073,5000,1.01758,15.1445,0.999023,0.0185547,0.0566406,0.0566406
536,1.48019e-51,0.117054,5000,1.01758,15.1016,1,0.0175781,0.046875,0.046875
537,1.48164e-51,0.117039,5000,1.02246,15.1133,1,0.0224609,0.0556641,0.0556641
538,1.48164e-51,0.117039,5000,1.02246,15.1016,1,0.0224609,0.0683594,0.0683594
539,1.48019e-51,0.117073,5000,1.02441,15.0889,0.999023,0.0253906,0.0517578,0.0517578
540,1.48164e-51,0.117039,5000,1.03223,15.1377,1,0.0322266,0.0390625,0.0390625
541,1.48164e-51,0.117039,5000,1.02832,15.1367,1,0.0283203,0.0576172,0.0576172
542,1.48164e-51,0.117039,5000,1.02051,15.1504,1,0.0205078,0.0439453,0.0439453
543,1.48164e-51,0.117039,5000,1.02344,15.1768,1,0.0234375,0.046875,0.046875
544,1.48164e-51,0.117039,5000,1.02441,15.2012,1,0.0244141,0.0351562,0.0351562
545,1.48164e-51,0.117039,5000,1.02637,15.167,1,0.0263672,0.0498047,0.0498047
546,1.47785e-51,0.117109,5000,1.03027,15.1387,0.998047,0.0322266,0.0507812,0.0507812
547,1.48164e-51,0.117039,5000,1.0293,15.126,1,0.0292969,0.046875,0.046875
548,1.48019e-51,0.117054,5000,1.03613,15.1572,1,0.0361328,0.0585938,0.0585938
549,1.48164e-51,0.117039,5000,1.03809,15.1455,1,0.0380859,0.0478516,0.0478516
550,1.48019e-51,0.117068,5000,1.03809,15.1748,1,0.0380859,0.0400391,0.0400391
551,1.48019e-51,0.117054,5000,1.03613,15.166,1,0.0361328,0.0429688,0.0429688
552,1.48019e-51,0.117073,5000,1.03418,15.2158,0.999023,0.0351562,0.0390625,0.0390625
553,1.48164e-51,0.117039,5000,1.03418,15.1875,1,0.0341797,0.0419922,0.0419922
554,1.48164e-51,0.117039,5000,1.0332,15.2207,1,0.0332031,0.0507812,0.0507812
555,1.48019e-51,0.117073,5000,1.03711,15.2529,0.999023,0.0380859,0.0507812,0.0507812
556,1.48164e-51,0.117039,5000,1.03516,15.2549,1,0.0351562,0.0527344,0.0527344
557,1.48019e-51,0.117073,5000,1.03809,15.2285,0.999023,0.0390625,0.0537109,0.0537109
558,1.47551e-51,0.117144,5000,1.03125,15.248,0.99707,0.0341797,0.0498047,0.0498047
559,1.47696e-51,0.117071,5000,1.02734,15.2607,1,0.0273438,0.0634766,0.0634766
560,1.48075e-51,0.11704,5000,1.02344,15.2812,1,0.0234375,0.0585938,0.0585938
561,1.47985e-51,0.117041,5000,1.01855,15.2188,1,0.0185547,0.0439453,0.0439453
562,1.47785e-51,0.117104,5000,1.02148,15.2373,0.999023,0.0224609,0.0566406,0.0566406
563,1.47785e-51,0.117117,5000,1.01758,15.2627,0.999023,0.0185547,0.0458984,0.0458984
564,1.48164e-51,0.117039,5000,1.01855,15.2441,1,0.0185547,0.0380859,0.0380859
565,1.48164e-51,0.117039,5000,1.01367,15.2549,1,0.0136719,0.0517578,0.0517578
566,1.48075e-51,0.11704,5000,1.0127,15.2578,1,0.0126953,0.0566406,0.0566406
567,1.48019e-51,0.117073,5000,1.01465,15.2559,0.999023,0.015625,0.0615234,0.0615234
568,1.48019e-51,0.117054,5000,1.0127,15.2432,1,0.0126953,0.0595703,0.0595703
569,1.48164e-51,0.117039,5000,1.0166,15.2529,1,0.0166016,0.0341797,0.0341797
570,1.48164e-51,0.117039,5000,1.01172,15.2285,1,0.0117188,0.0527344,0.0527344
571,1.4793e-51,0.117074,5000,1.01074,15.2266,0.999023,0.0117188,0.0449219,0.0449219
572,1.4784e-51,0.117056,5000,1.00781,15.2178,1,0.0078125,0.0449219,0.0449219
573,1.48075e-51,0.11704,5000,1.00977,15.1953,1,0.00976562,0.046875,0.046875
574,1.48164e-51,0.117039,5000,1.01074,15.207,1,0.0107422,0.0488281,0.0488281
575,1.48019e-51,0.117061,5000,1.01074,15.1602,1,0.0107422,0.0439453,0.0439453
576,1.48164e-51,0.117039,5000,1.01562,15.1465,1.00098,0.0146484,0.0449219,0.0449219
577,1.48019e-51,0.117054,5000,1.01562,15.1689,1,0.015625,0.0605469,0.0605469
578,1.48164e-51,0.117039,5000,1.0166,15.1689,1,0.0166016,0.0449219,0.0449219
579,1.48164e-51,0.117039,5000,1.01758,15.1826,1,0.0175781,0.0478516,0.0478516
580,1.48075e-51,0.11704,5000,1.02051,15.209,1,0.0205078,0.0488281,0.0488281
581,1.4793e-51,0.117055,5000,1.01855,15.1533,1,0.0185547,0.0644531,0.0644531
582,1.48164e-51,0.117039,5000,1.02051,15.1748,1,0.0205078,0.0478516,0.0478516
583,1.48164e-51,0.117039,5000,1.02441,15.1914,1,0.0244141,0.0332031,0.0332031
584,1.48019e-51,0.117054,5000,1.01953,15.2119,1,0.0195312,0.0517578,0.0517578
585,1.48164e-51,0.117039,5000,1.02344,15.1377,1,0.0234375,0.0371094,0.0371094
586,1.47875e-51,0.117108,5000,1.01855,15.1699,0.998047,0.0205078,0.0654297,0.0654297
587,1.48164e-51,0.117039,5000,1.02441,15.1797,1,0.0244141,0.0507812,0.0507812
588,1.48019e-51,0.117073,5000,1.02344,15.1602,0.999023,0.0244141,0.0332031,0.0332031
589,1.48164e-51,0.117039,5000,1.02637,15.1504,1,0.0263672,0.0605469,0.0605469
590,1.48019e-51,0.117054,5000,1.02344,15.1602,1,0.0234375,0.046875,0.046875
591,1.48075e-51,0.11704,5000,1.02246,15.1582,1,0.0224609,0.0507812,0.0507812
592,1.48164e-51,0.117039,5000,1.02832,15.1582,1,0.0283203,0.03125,0.03125
593,1.47875e-51,0.117088,5000,1.02344,15.1475,0.999023,0.0244141,0.0429688,0.0429688
594,1.48164e-51,0.117039,5000,1.02246,15.1387,1,0.0224609,0.0439453,0.0439453
595,1.47875e-51,0.117069,5000,1.03223,15.1758,1,0.0322266,0.0576172,0.0576172
596,1.48164e-51,0.117039,5000,1.02832,15.2178,1,0.0283203,0.046875,0.046875
597,1.48164e-51,0.117039,5000,1.02832,15.2207,1,0.0283203,0.0576172,0.0576172
598,1.48164e-51,0.117039,5000,1.02246,15.1875,1,0.0224609,0.0517578,0.0517578
599,1.48164e-51,0.117039,5000,1.01953,15.1846,1,0.0195312,0.0400391,0.0400391
600,1.48164e-51,0.117039,5000,1.02344,15.1914,1,0.0234375,0.0517578,0.0517578
601,1.48019e-51,0.117061,5000,1.01855,15.2158,1,0.0185547,0.0507812,0.0507812
602,1.48164e-51,0.117039,5000,1.01562,15.252,1,0.015625,0.0585938,0.0585938
603,1.48164e-51,0.117039,5000,1.0127,15.2568,1,0.0126953,0.0400391,0.0400391
604,1.48019e-51,0.117054,5000,1.0127,15.3086,1,0.0126953,0.0644531,0.0644531
605,1.48164e-51,0.117039,5000,1.00879,15.3076,1,0.00878906,0.0419922,0.0419922
606,1.48164e-51,0.117039,5000,1.00977,15.3086,1,0.00976562,0.0400391,0.0400391
607,1.48019e-51,0.117054,5000,1.01562,15.3223,1,0.015625,0.0537109,0.0537109
608,1.48164e-51,0.117039,5000,1.01758,15.3184,1,0.0175781,0.0498047,0.0498047
609,1.48164e-51,0.117039,5000,1.02051,15.335,1,0.0205078,0.0537109,0.0537109
610,1.48164e-51,0.117039,5000,1.02051,15.3857,1,0.0205078,0.0537109,0.0537109
611,1.47875e-51,0.117108,5000,1.01855,15.3662,0.998047,0.0205078,0.0703125,0.0703125
612,1.47875e-51,0.117088,5000,1.02832,15.375,0.999023,0.0292969,0.0390625,0.0390625
613,1.48164e-51,0.117039,5000,1.02051,15.3594,1,0.0205078,0.0449219,0.0449219
614,1.48164e-51,0.117039,5000,1.02051,15.3535,1,0.0205078,0.0546875,0.0546875
615,1.48164e-51,0.117039,5000,1.02148,15.3555,1,0.0214844,0.0488281,0.0488281
616,1.48164e-51,0.117039,5000,1.02148,15.3135,1,0.0214844,0.0507812,0.0507812
617,1.47875e-51,0.117083,5000,1.02051,15.2881,1,0.0205078,0.0605469,0.0605469
618,1.48164e-51,0.117039,5000,1.02637,15.29,1,0.0263672,0.0517578,0.0517578
619,1.48164e-51,0.117039,5000,1.02344,15.2861,1,0.0234375,0.0507812,0.0507812
620,1.48019e-51,0.117054,5000,1.02051,15.2598,1,0.0205078,0.0507812,0.0507812
621,1.48164e-51,0.117039,5000,1.01855,15.251,1,0.0185547,0.0351562,0.0351562
622,1.48019e-51,0.117054,5000,1.01562,15.2461,1,0.015625,0.0488281,0.0488281
623,1.48164e-51,0.117039,5000,1.02148,15.252,1,0.0214844,0.0615234,0.0615234
624,1.48164e-51,0.117039,5000,1.02441,15.2275,1,0.0244141,0.0478516,0.0478516
625,1.48164e-51,0.117039,5000,1.02441,15.2197,1,0.0244141,0.0478516,0.0478516
626,1.48164e-51,0.117039,5000,1.02441,15.2422,1,0.0244141,0.0498047,0.0498047
627,1.48164e-51,0.117039,5000,1.02441,15.251,1,0.0244141,0.0507812,0.0507812
628,1.48164e-51,0.117039,5000,1.02734,15.2568,1,0.0273438,0.0449219,0.0449219
629,1.47876e-51,0.117059,5000,1.02637,15.2539,1.00098,0.0253906,0.0585938,0.0585938
630,1.48164e-51,0.117039,5000,1.02539,15.2549,1,0.0253906,0.0664062,0.0664062
631,1.48019e-51,0.117073,5000,1.02539,15.2373,0.999023,0.0263672,0.0419922,0.0419922
632,1.48019e-51,0.117054,5000,1.01953,15.2637,1,0.0195312,0.0488281,0.0488281
633,1.48164e-51,0.117039,5000,1.02148,15.2598,1,0.0214844,0.0498047,0.0498047
634,1.48019e-51,0.117073,5000,1.02148,15.2812,0.999023,0.0224609,0.0566406,0.0566406
